"Susceptible","Infected"
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
961.0,39.0
